epoch,accuracy,loss,lr,val_accuracy,val_loss
59,0.7547000050544739,0.8061386942863464,0.1,0.6414999961853027,1.4200233221054077
60,0.7541999816894531,0.8036770820617676,0.1,0.6460000276565552,1.3546066284179688
61,0.7537800073623657,0.7972570061683655,0.1,0.6496999859809875,1.3443595170974731
62,0.7580000162124634,0.7838045358657837,0.1,0.6502000093460083,1.3663132190704346
63,0.7580400109291077,0.7843649387359619,0.1,0.661300003528595,1.285843014717102
64,0.7592999935150146,0.7789483070373535,0.1,0.6376000046730042,1.3822802305221558
65,0.7646200060844421,0.762939453125,0.1,0.64410001039505,1.4129899740219116
66,0.7664200067520142,0.7605646848678589,0.1,0.6601999998092651,1.365549087524414
67,0.7673799991607666,0.7553187608718872,0.1,0.6600000262260437,1.2759655714035034
68,0.773140013217926,0.7346372604370117,0.1,0.6438000202178955,1.4011530876159668
69,0.7706000208854675,0.7425052523612976,0.1,0.6579999923706055,1.3482253551483154
70,0.7661600112915039,0.7527194619178772,0.1,0.6617000102996826,1.340685486793518
71,0.7767400145530701,0.724205493927002,0.1,0.6542999744415283,1.4402786493301392
72,0.7796199917793274,0.7121602892875671,0.1,0.6407999992370605,1.4111818075180054
73,0.7776600122451782,0.7137558460235596,0.1,0.6509000062942505,1.382088303565979
74,0.7804200053215027,0.700905442237854,0.1,0.6550999879837036,1.4134615659713745
75,0.7803800106048584,0.7063575983047485,0.1,0.6485999822616577,1.349648356437683
76,0.7827600240707397,0.6897457242012024,0.1,0.6478999853134155,1.5402311086654663
77,0.7857999801635742,0.6879063248634338,0.1,0.6660000085830688,1.3416938781738281
78,0.7851399779319763,0.6946432590484619,0.1,0.6539999842643738,1.4633078575134277
79,0.7844600081443787,0.6889892220497131,0.1,0.6654000282287598,1.3663181066513062
80,0.7920200228691101,0.6619754433631897,0.1,0.6575000286102295,1.4082788228988647
81,0.7902200222015381,0.6725739240646362,0.1,0.6682999730110168,1.3480141162872314
82,0.7865200042724609,0.6810055375099182,0.1,0.6644999980926514,1.387045979499817
83,0.794979989528656,0.653729259967804,0.1,0.6502000093460083,1.443053960800171
84,0.791159987449646,0.6669871807098389,0.1,0.6733999848365784,1.3522007465362549
85,0.7973999977111816,0.6478037238121033,0.1,0.675599992275238,1.3397516012191772
86,0.7978000044822693,0.6429915428161621,0.1,0.6539999842643738,1.451291561126709
87,0.7985399961471558,0.645358145236969,0.1,0.6722000241279602,1.3398710489273071
88,0.8048200011253357,0.6232444643974304,0.1,0.6687999963760376,1.3562246561050415
89,0.8048999905586243,0.6241528391838074,0.1,0.6644999980926514,1.3755836486816406
90,0.8026599884033203,0.622793972492218,0.1,0.666700005531311,1.4067261219024658
91,0.8066800236701965,0.6165690422058105,0.1,0.650600016117096,1.439285397529602
92,0.8049200177192688,0.623390793800354,0.1,0.6653000116348267,1.437698483467102
93,0.8039199709892273,0.6201900243759155,0.1,0.6726999878883362,1.3847408294677734
94,0.8107600212097168,0.5952907204627991,0.1,0.6582000255584717,1.4745887517929077
95,0.811460018157959,0.5953933000564575,0.1,0.6707000136375427,1.3354424238204956
96,0.813480019569397,0.5879622101783752,0.1,0.6680999994277954,1.3668562173843384
97,0.8111199736595154,0.59315425157547,0.1,0.6779999732971191,1.3550575971603394
98,0.8130999803543091,0.5937015414237976,0.1,0.6643999814987183,1.4116084575653076
99,0.8166199922561646,0.5774480700492859,0.1,0.6680999994277954,1.4386245012283325
100,0.8130999803543091,0.5859463810920715,0.1,0.6650000214576721,1.4459071159362793
101,0.8163800239562988,0.5750008821487427,0.1,0.6739000082015991,1.392577886581421
102,0.8206999897956848,0.565181314945221,0.1,0.6779000163078308,1.3225581645965576
103,0.8200200200080872,0.5673077702522278,0.1,0.6665999889373779,1.3905093669891357
104,0.8148400187492371,0.5731112957000732,0.1,0.6671000123023987,1.42427659034729
105,0.8228399753570557,0.5549551844596863,0.1,0.6699000000953674,1.4010955095291138
106,0.8220800161361694,0.555902898311615,0.1,0.6583999991416931,1.4543399810791016
107,0.823140025138855,0.5526100993156433,0.1,0.6819999814033508,1.4079362154006958
108,0.8237400054931641,0.5482345819473267,0.1,0.6895999908447266,1.3006552457809448
109,0.830079972743988,0.5327438116073608,0.1,0.6642000079154968,1.4524625539779663
110,0.8307200074195862,0.5277016758918762,0.1,0.6729000210762024,1.4345026016235352
111,0.8274800181388855,0.5364554524421692,0.1,0.6664999723434448,1.5107823610305786
112,0.8287000060081482,0.5328370928764343,0.1,0.6669999957084656,1.4710885286331177
113,0.8269400000572205,0.5332546830177307,0.1,0.6740999817848206,1.4172824621200562
114,0.8323799967765808,0.5217081904411316,0.1,0.6776000261306763,1.3675895929336548
115,0.8362200260162354,0.509117603302002,0.1,0.6758000254631042,1.4155676364898682
116,0.8331999778747559,0.5254335403442383,0.1,0.6940000057220459,1.3325365781784058
117,0.8285999894142151,0.5361676812171936,0.1,0.6665999889373779,1.4805638790130615
118,0.8336399793624878,0.5230807065963745,0.1,0.6783000230789185,1.4111891984939575
119,0.8331000208854675,0.520254373550415,0.1,0.6797999739646912,1.4314550161361694
120,0.8342599868774414,0.5175727009773254,0.1,0.6827999949455261,1.414363980293274
121,0.8369600176811218,0.5067620277404785,0.1,0.6797000169754028,1.407126784324646
122,0.8385599851608276,0.4993261694908142,0.1,0.6565999984741211,1.6360254287719727
123,0.835860013961792,0.5123218894004822,0.1,0.6766999959945679,1.4045559167861938
124,0.8370400071144104,0.503628134727478,0.1,0.6714000105857849,1.4880510568618774
125,0.8362600207328796,0.5119518637657166,0.1,0.6653000116348267,1.496217131614685
126,0.8384600281715393,0.498271644115448,0.1,0.6753000020980835,1.4372458457946777
127,0.8421000242233276,0.4903419017791748,0.1,0.6761000156402588,1.4978480339050293
128,0.8450800180435181,0.4831843376159668,0.1,0.6711999773979187,1.4797662496566772
129,0.8411800265312195,0.4863746166229248,0.1,0.6561999917030334,1.6180387735366821
130,0.8440200090408325,0.4825459122657776,0.1,0.6848999857902527,1.4272708892822266
131,0.8444600105285645,0.4791822135448456,0.1,0.6883000135421753,1.3115183115005493
132,0.8497599959373474,0.46307438611984253,0.1,0.6693999767303467,1.4723408222198486
133,0.8484799861907959,0.47190573811531067,0.1,0.680899977684021,1.4369499683380127
134,0.8470399975776672,0.47351735830307007,0.1,0.6757000088691711,1.4972082376480103
135,0.8506399989128113,0.46087631583213806,0.1,0.6735000014305115,1.4565993547439575
136,0.8507800102233887,0.4593201279640198,0.1,0.6909999847412109,1.4028031826019287
137,0.8512799739837646,0.45491957664489746,0.1,0.6830999851226807,1.4538987874984741
138,0.8495799899101257,0.4609025716781616,0.1,0.682200014591217,1.4019075632095337
139,0.8543400168418884,0.45012542605400085,0.1,0.6836000084877014,1.4059964418411255
140,0.8503000140190125,0.4653119146823883,0.1,0.6875,1.396843671798706
141,0.8507000207901001,0.46309494972229004,0.1,0.6897000074386597,1.3702099323272705
142,0.8522400259971619,0.44960305094718933,0.1,0.6935999989509583,1.3826326131820679
143,0.8532800078392029,0.4496828615665436,0.1,0.6901999711990356,1.4022566080093384
144,0.8560400009155273,0.44786879420280457,0.1,0.6800000071525574,1.4664396047592163
145,0.8559799790382385,0.44423702359199524,0.1,0.6808000206947327,1.4464164972305298
146,0.8572199940681458,0.4366922676563263,0.1,0.676800012588501,1.4625850915908813
147,0.8501799702644348,0.4657960534095764,0.1,0.6808000206947327,1.5022319555282593
148,0.8528599739074707,0.4511893689632416,0.1,0.6869000196456909,1.4517805576324463
149,0.8611999750137329,0.4221346974372864,0.1,0.6888999938964844,1.4335179328918457
150,0.8603600263595581,0.4261888265609741,0.1,0.6837999820709229,1.4637489318847656
151,0.8581799864768982,0.4371112883090973,0.1,0.6791999936103821,1.4870854616165161
152,0.8644599914550781,0.41175952553749084,0.1,0.6809999942779541,1.4943028688430786
153,0.862559974193573,0.4282785952091217,0.1,0.6960999965667725,1.3324073553085327
154,0.8616799712181091,0.42018723487854004,0.1,0.6743999719619751,1.6590664386749268
155,0.8598200082778931,0.4303034842014313,0.1,0.6865000128746033,1.5173144340515137
156,0.8651599884033203,0.41200703382492065,0.1,0.689300000667572,1.4382933378219604
157,0.8657799959182739,0.41311904788017273,0.1,0.6888999938964844,1.440516710281372
158,0.8625400066375732,0.4205027222633362,0.1,0.6872000098228455,1.4491174221038818
159,0.8629999756813049,0.4218975901603699,0.1,0.6876000165939331,1.44562566280365
160,0.8608400225639343,0.4245460033416748,0.1,0.6909000277519226,1.4323614835739136
161,0.8644599914550781,0.41182687878608704,0.1,0.6988000273704529,1.3824371099472046
162,0.8676599860191345,0.40386858582496643,0.1,0.6909999847412109,1.4557151794433594
163,0.8675000071525574,0.4051288366317749,0.1,0.6862000226974487,1.4392722845077515
164,0.8662800192832947,0.4139554798603058,0.1,0.680400013923645,1.4762288331985474
165,0.8727800250053406,0.38322851061820984,0.1,0.6877999901771545,1.4909932613372803
166,0.8704000115394592,0.3912433683872223,0.1,0.6844000220298767,1.451720952987671
167,0.8684399724006653,0.40375036001205444,0.1,0.6937000155448914,1.4106591939926147
168,0.867680013179779,0.4007687568664551,0.1,0.6862999796867371,1.4706645011901855
169,0.869979977607727,0.39827266335487366,0.1,0.6966999769210815,1.3898295164108276
170,0.8745200037956238,0.3840744197368622,0.1,0.6862999796867371,1.4801738262176514
171,0.870959997177124,0.3892463743686676,0.1,0.6886000037193298,1.5040836334228516
172,0.8690400123596191,0.39594605565071106,0.1,0.6794000267982483,1.549153208732605
173,0.8719000220298767,0.3948915898799896,0.1,0.6759999990463257,1.558288812637329
174,0.8716999888420105,0.3905757665634155,0.1,0.6674000024795532,1.62148118019104
175,0.8727399706840515,0.38721397519111633,0.1,0.6930999755859375,1.512994408607483
176,0.8753399848937988,0.3859267234802246,0.1,0.6877999901771545,1.434085488319397
177,0.8752800226211548,0.3832894265651703,0.1,0.6919999718666077,1.4900100231170654
178,0.8780400156974792,0.36852893233299255,0.1,0.7010999917984009,1.4389883279800415
179,0.8800600171089172,0.36655688285827637,0.1,0.6969000101089478,1.4412497282028198
180,0.8776999711990356,0.36737334728240967,0.1,0.6956999897956848,1.4222322702407837
181,0.8768200278282166,0.3748878836631775,0.1,0.6881999969482422,1.553788423538208
182,0.8776599764823914,0.36841484904289246,0.1,0.6919000148773193,1.4861091375350952
183,0.8763999938964844,0.3728730380535126,0.1,0.6904000043869019,1.4740854501724243
184,0.8779199719429016,0.36895695328712463,0.1,0.678600013256073,1.6108183860778809
185,0.8741599917411804,0.3798917233943939,0.1,0.691100001335144,1.5630260705947876
186,0.8727200031280518,0.388482928276062,0.1,0.6901999711990356,1.4662895202636719
187,0.8799999952316284,0.3666474521160126,0.1,0.6977999806404114,1.4079551696777344
188,0.8817200064659119,0.3644501566886902,0.1,0.6917999982833862,1.510318636894226
189,0.8815799951553345,0.3628651201725006,0.1,0.6949999928474426,1.4482910633087158
190,0.8822000026702881,0.3579653799533844,0.1,0.6815000176429749,1.598111867904663
191,0.8833600282669067,0.35326066613197327,0.1,0.6916999816894531,1.4706443548202515
192,0.8862400054931641,0.3439752757549286,0.1,0.6751000285148621,1.5462884902954102
193,0.8818600177764893,0.36138662695884705,0.1,0.6944000124931335,1.511273980140686
194,0.8821200132369995,0.36245080828666687,0.1,0.6908000111579895,1.4823049306869507
195,0.8831999897956848,0.3535519540309906,0.1,0.6933000087738037,1.5407581329345703
196,0.8842800259590149,0.3504253029823303,0.1,0.6984999775886536,1.4827359914779663
197,0.8817999958992004,0.36661452054977417,0.1,0.6934999823570251,1.4985973834991455
198,0.8881999850273132,0.344892680644989,0.1,0.6955999732017517,1.516855239868164
199,0.8881000280380249,0.33900752663612366,0.1,0.6845999956130981,1.5309162139892578
200,0.8877800107002258,0.3417532742023468,0.1,0.6949999928474426,1.5877275466918945
201,0.8838199973106384,0.3474927842617035,0.1,0.680899977684021,1.5690091848373413
202,0.8851199746131897,0.350466787815094,0.1,0.6930999755859375,1.531529188156128
203,0.8879600167274475,0.3438428044319153,0.1,0.6833000183105469,1.647359013557434
204,0.8869600296020508,0.3377229571342468,0.1,0.6926000118255615,1.5807431936264038
205,0.8877000212669373,0.33945462107658386,0.1,0.6991999745368958,1.4711393117904663
206,0.8897200226783752,0.3350447714328766,0.1,0.6937000155448914,1.5492961406707764
207,0.8843600153923035,0.35623860359191895,0.1,0.6965000033378601,1.4784979820251465
208,0.885420024394989,0.34667450189590454,0.1,0.6966000199317932,1.5132728815078735
209,0.8911399841308594,0.33459460735321045,0.1,0.6880000233650208,1.5560863018035889
210,0.8867999911308289,0.34260809421539307,0.1,0.6951000094413757,1.5172991752624512
211,0.8909199833869934,0.33089014887809753,0.1,0.6952000260353088,1.5231820344924927
212,0.8873000144958496,0.339506596326828,0.1,0.6812999844551086,1.6387618780136108
213,0.8928200006484985,0.324135959148407,0.1,0.6953999996185303,1.5196731090545654
214,0.891319990158081,0.33036190271377563,0.1,0.6958000063896179,1.5347539186477661
215,0.891480028629303,0.32734620571136475,0.1,0.6883999705314636,1.5870555639266968
216,0.8899800181388855,0.33073022961616516,0.1,0.7006000280380249,1.4387328624725342
217,0.8966400027275085,0.3104362189769745,0.1,0.6931999921798706,1.5306059122085571
218,0.8994799852371216,0.3042450249195099,0.1,0.6916000247001648,1.6156387329101562
219,0.8964400291442871,0.3157103359699249,0.1,0.6973999738693237,1.5571272373199463
220,0.8981000185012817,0.30737677216529846,0.1,0.6973999738693237,1.528419852256775
221,0.8945800065994263,0.31488028168678284,0.1,0.6947000026702881,1.5233997106552124
222,0.8917999863624573,0.3272625505924225,0.1,0.6972000002861023,1.5349469184875488
223,0.894760012626648,0.3183184862136841,0.1,0.7020000219345093,1.4700396060943604
224,0.895579993724823,0.3205501139163971,0.1,0.6872000098228455,1.6183679103851318
225,0.8932399749755859,0.32780128717422485,0.1,0.6998000144958496,1.5316976308822632
226,0.891759991645813,0.3285624086856842,0.1,0.6942999958992004,1.5595834255218506
227,0.8952999711036682,0.3131498694419861,0.1,0.6977999806404114,1.5990411043167114
228,0.8986600041389465,0.30966106057167053,0.1,0.6919000148773193,1.6094633340835571
229,0.8925600051879883,0.32782262563705444,0.1,0.7041000127792358,1.4916990995407104
230,0.8943399786949158,0.31720903515815735,0.1,0.6922000050544739,1.5762041807174683
231,0.9001200199127197,0.302510529756546,0.1,0.6773999929428101,1.7029427289962769
232,0.8985599875450134,0.30980536341667175,0.1,0.6940000057220459,1.6106488704681396
233,0.8989599943161011,0.30894261598587036,0.1,0.6948000192642212,1.624886155128479
234,0.9008600115776062,0.29664698243141174,0.1,0.6940000057220459,1.6745892763137817
235,0.8957599997520447,0.3111078441143036,0.1,0.6922000050544739,1.6127866506576538
236,0.9023399949073792,0.2948932349681854,0.1,0.6913999915122986,1.5757290124893188
237,0.9022799730300903,0.2987994849681854,0.1,0.7026000022888184,1.53956139087677
238,0.9043200016021729,0.2868914306163788,0.1,0.7020000219345093,1.5583956241607666
239,0.899940013885498,0.30176469683647156,0.1,0.6998000144958496,1.5902507305145264
240,0.9046400189399719,0.286937952041626,0.1,0.7042999863624573,1.5086489915847778
241,0.9015600085258484,0.29628366231918335,0.1,0.6965000033378601,1.4858379364013672
242,0.8979200124740601,0.3057216703891754,0.1,0.6952999830245972,1.5983355045318604
243,0.901639997959137,0.29732468724250793,0.1,0.6904000043869019,1.5893537998199463
244,0.8982399702072144,0.31314122676849365,0.1,0.6945000290870667,1.5638067722320557
245,0.90447998046875,0.28599223494529724,0.1,0.6906999945640564,1.6499041318893433
246,0.9036999940872192,0.2911292314529419,0.1,0.683899998664856,1.6401715278625488
247,0.8956400156021118,0.3150901198387146,0.1,0.6985999941825867,1.5638830661773682
248,0.9033799767494202,0.29556840658187866,0.1,0.7024999856948853,1.522628664970398
249,0.9037399888038635,0.28989192843437195,0.1,0.6984000205993652,1.5265107154846191
250,0.9204999804496765,0.24101778864860535,0.01,0.7235999703407288,1.3970654010772705
251,0.9292399883270264,0.21333439648151398,0.01,0.7235000133514404,1.3942127227783203
252,0.9300400018692017,0.21005460619926453,0.01,0.7235999703407288,1.3992302417755127
253,0.9304999709129333,0.21405357122421265,0.01,0.7202000021934509,1.3975313901901245
254,0.9349799752235413,0.199111208319664,0.01,0.7200999855995178,1.4140807390213013
255,0.9352399706840515,0.19559629261493683,0.01,0.7214000225067139,1.4181277751922607
256,0.9337800145149231,0.2030048966407776,0.01,0.7225000262260437,1.445223093032837
257,0.9313600063323975,0.20709820091724396,0.01,0.7217000126838684,1.439435601234436
258,0.9343199729919434,0.1997734010219574,0.01,0.7232000231742859,1.4270766973495483
259,0.9363200068473816,0.19592328369617462,0.01,0.7245000004768372,1.4265506267547607
260,0.939520001411438,0.18469244241714478,0.01,0.722100019454956,1.4214835166931152
261,0.942359983921051,0.17699763178825378,0.01,0.7232000231742859,1.4282279014587402
262,0.9396399855613708,0.18301022052764893,0.01,0.7247999906539917,1.423964500427246
263,0.9374399781227112,0.19256369769573212,0.01,0.7250000238418579,1.462144374847412
264,0.9413599967956543,0.17928770184516907,0.01,0.7261999845504761,1.4294499158859253
265,0.9419800043106079,0.18065400421619415,0.01,0.7253000140190125,1.4397882223129272
266,0.9390400052070618,0.18857906758785248,0.01,0.723800003528595,1.4690513610839844
267,0.9454200267791748,0.16813966631889343,0.01,0.7246999740600586,1.451304316520691
268,0.9423999786376953,0.17337782680988312,0.01,0.7245000004768372,1.4684995412826538
269,0.941540002822876,0.1769968420267105,0.01,0.7251999974250793,1.4591865539550781
270,0.942359983921051,0.17199881374835968,0.01,0.7225000262260437,1.4498779773712158
271,0.9418200254440308,0.1724993884563446,0.01,0.7245000004768372,1.4770052433013916
272,0.9439799785614014,0.1685151904821396,0.01,0.724399983882904,1.452845573425293
273,0.9448400139808655,0.16468894481658936,0.01,0.7239999771118164,1.4542778730392456
274,0.9434000253677368,0.17394080758094788,0.01,0.723800003528595,1.4694968461990356
275,0.9463800191879272,0.1656671166419983,0.01,0.7229999899864197,1.4884785413742065
276,0.9434199929237366,0.17246025800704956,0.01,0.7247999906539917,1.489043116569519
277,0.944379985332489,0.17282673716545105,0.01,0.7250000238418579,1.4807677268981934
278,0.9447399973869324,0.1672932356595993,0.01,0.7214999794960022,1.489902377128601
279,0.944159984588623,0.16938979923725128,0.01,0.7228000164031982,1.4866992235183716
280,0.9439799785614014,0.16916976869106293,0.01,0.7247999906539917,1.4904539585113525
281,0.9446200132369995,0.16456609964370728,0.01,0.7240999937057495,1.494808316230774
282,0.9429399967193604,0.17308583855628967,0.01,0.727400004863739,1.4970341920852661
283,0.9475600123405457,0.15769687294960022,0.01,0.7257999777793884,1.495913028717041
284,0.9447600245475769,0.16779650747776031,0.01,0.7242000102996826,1.5010699033737183
285,0.9461399912834167,0.16547666490077972,0.01,0.7235999703407288,1.5112861394882202
286,0.9454799890518188,0.16922058165073395,0.01,0.7240999937057495,1.4978262186050415
287,0.9456800222396851,0.16409637033939362,0.01,0.7257999777793884,1.4861849546432495
288,0.946940004825592,0.16045770049095154,0.01,0.7261000275611877,1.5005830526351929
289,0.9457200169563293,0.16713853180408478,0.01,0.7229999899864197,1.5046011209487915
290,0.9452400207519531,0.16520631313323975,0.01,0.7231000065803528,1.4914774894714355
291,0.9450399875640869,0.16778816282749176,0.01,0.7253000140190125,1.5139946937561035
292,0.9485800266265869,0.15608227252960205,0.01,0.7246000170707703,1.5273715257644653
293,0.944819986820221,0.1682746410369873,0.01,0.7275000214576721,1.4977306127548218
294,0.9455199837684631,0.16335223615169525,0.01,0.7239999771118164,1.5305356979370117
295,0.9476000070571899,0.15688470005989075,0.01,0.7257999777793884,1.4836353063583374
296,0.9468799829483032,0.16198062896728516,0.01,0.7228999733924866,1.510868787765503
297,0.9464200139045715,0.16324862837791443,0.01,0.7249000072479248,1.5305510759353638
298,0.9472600221633911,0.1603206992149353,0.01,0.7246999740600586,1.4900401830673218
299,0.9469599723815918,0.16017885506153107,0.01,0.7249000072479248,1.5186508893966675
300,0.9509599804878235,0.14942975342273712,0.01,0.7232000231742859,1.5182394981384277
301,0.9488999843597412,0.15512694418430328,0.01,0.7251999974250793,1.5282789468765259
302,0.9465799927711487,0.16441498696804047,0.01,0.7250000238418579,1.5226190090179443
303,0.9459999799728394,0.16337954998016357,0.01,0.7239999771118164,1.5489169359207153
304,0.9487800002098083,0.15377609431743622,0.01,0.7246000170707703,1.5225168466567993
305,0.9436200261116028,0.1794583797454834,0.01,0.7232000231742859,1.5642366409301758
306,0.9471399784088135,0.15862494707107544,0.01,0.7265999913215637,1.5196417570114136
307,0.9480400085449219,0.15573656558990479,0.01,0.725600004196167,1.540050745010376
308,0.9479600191116333,0.16200965642929077,0.01,0.7240999937057495,1.5613685846328735
309,0.9509599804878235,0.1505637764930725,0.01,0.7257000207901001,1.5330342054367065
310,0.9470999836921692,0.15846796333789825,0.01,0.7235999703407288,1.5436899662017822
311,0.9478999972343445,0.15841299295425415,0.01,0.7253000140190125,1.556398868560791
312,0.9494600296020508,0.15332679450511932,0.01,0.7246000170707703,1.544419765472412
313,0.9467999935150146,0.1603320986032486,0.01,0.7254999876022339,1.537697672843933
314,0.9472399950027466,0.16237176954746246,0.01,0.7239000201225281,1.5345494747161865
315,0.9498599767684937,0.15132959187030792,0.01,0.725600004196167,1.5447129011154175
316,0.950659990310669,0.14838267862796783,0.01,0.725600004196167,1.5297588109970093
317,0.9492400288581848,0.15449629724025726,0.01,0.7265999913215637,1.533785104751587
318,0.9492800235748291,0.15183328092098236,0.01,0.7250000238418579,1.5366319417953491
319,0.9521200060844421,0.14395888149738312,0.01,0.7254999876022339,1.5148249864578247
320,0.9517800211906433,0.14540667831897736,0.01,0.7249000072479248,1.5320531129837036
321,0.9501199722290039,0.15248848497867584,0.01,0.7246000170707703,1.5613887310028076
322,0.9502999782562256,0.15205545723438263,0.01,0.7260000109672546,1.5682576894760132
323,0.9492400288581848,0.15233370661735535,0.01,0.7250000238418579,1.5629640817642212
324,0.9505000114440918,0.1477259397506714,0.01,0.7254999876022339,1.5613824129104614
325,0.9488000273704529,0.1530935913324356,0.01,0.7242000102996826,1.5762909650802612
326,0.9500399827957153,0.1526937335729599,0.01,0.7229999899864197,1.5625091791152954
327,0.9480000138282776,0.16775962710380554,0.01,0.7247999906539917,1.5609289407730103
328,0.9482399821281433,0.1552753746509552,0.01,0.7232000231742859,1.576012372970581
329,0.9512799978256226,0.14383749663829803,0.01,0.7239999771118164,1.5834286212921143
330,0.9500799775123596,0.15142937004566193,0.01,0.724399983882904,1.568623661994934
331,0.946940004825592,0.15954194962978363,0.01,0.7257000207901001,1.5698821544647217
332,0.9525600075721741,0.14146803319454193,0.01,0.725600004196167,1.5631853342056274
333,0.9509199857711792,0.14925597608089447,0.01,0.7254999876022339,1.5627341270446777
334,0.9494799971580505,0.15391133725643158,0.01,0.7264999747276306,1.5722135305404663
335,0.948639988899231,0.15924528241157532,0.01,0.7253999710083008,1.5963629484176636
